employee_id,age,gender,department,job_role,years_experience,shift,accident_date,accident_type,severity,lost_days,ppe_used,training_completed,fatigue_level,root_cause,city,overtime_hours
1188,36,FEMALE,Quality,Analyst,7.8,day,2023-09-04,Struck By Object,Minor,7,Yes,Yes,8.0,Unsafe Condition,Cali,12.3
1208,21,FEMALE,Operations,Coordinator,5.0,night,2024-08-31,Ergonomic,Minor,12,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,12.3
1290,20,FEMALE,Warehouse,Analyst,6.2,night,2024-05-25,Slip,Minor,15,No,Unknown,3.0,Fatigue,Barranquilla,18.2
1005,20,MALE,Logistics,Analyst,18.9,day,2023-06-01,Ergonomic,Minor,2,Yes,No,4.0,Human Error,Cali,12.3
1132,40,MALE,Production,Technician,7.5,night,2023-05-20,Struck By Object,Minor,18,No,Yes,4.0,PPE Non-Compliance,Bogotá,8.5
1116,39,MALE,Maintenance,Operator,4.3,day,2024-03-08,Ergonomic,Minor,10,No,Yes,9.0,Unsafe Condition,Cartagena,6.1
1070,60,MALE,Maintenance,Technician,8.6,day,2025-02-27,Fall,Moderate,11,No,Yes,7.0,Human Error,Barranquilla,13.6
1040,27,FEMALE,Warehouse,Operator,8.2,night,2023-07-11,Ergonomic,Minor,10,Yes,Yes,7.0,Lack of Training,Cali,16.1
1056,55,FEMALE,Maintenance,Coordinator,5.4,night,2024-07-02,Fall,Minor,17,Yes,Yes,7.0,Fatigue,Cartagena,16.8
1205,25,MALE,Maintenance,Coordinator,7.4,day,2024-08-24,Chemical Exposure,Severe,0,Yes,Yes,1.0,Human Error,Medellín,5.1
1278,57,FEMALE,Logistics,Technician,24.7,day,2024-03-14,Chemical Exposure,Moderate,10,No,Yes,6.0,Fatigue,Cali,5.6
1099,33,MALE,Logistics,Operator,9.1,night,2024-11-08,Chemical Exposure,Moderate,1,Yes,Yes,6.0,Fatigue,Cali,6.9
1014,25,MALE,Production,Operator,20.2,day,2023-06-12,Ergonomic,Moderate,3,Yes,No,6.0,Unsafe Condition,Cartagena,0.0
1058,40,MALE,Quality,Analyst,13.3,night,2024-12-09,Slip,Minor,0,Yes,Yes,2.0,PPE Non-Compliance,Cali,6.7
1273,31,FEMALE,Warehouse,Analyst,21.1,night,2024-01-23,Slip,Minor,8,No,Yes,3.0,PPE Non-Compliance,Bogotá,0.0
1100,52,FEMALE,Operations,Coordinator,10.1,night,2023-12-03,Struck By Object,Moderate,10,Yes,Yes,1.0,Human Error,Cartagena,21.6
1288,53,FEMALE,Production,Technician,10.3,day,2023-12-21,Slip,Moderate,4,Yes,Yes,6.0,PPE Non-Compliance,Barranquilla,13.6
1284,49,FEMALE,Logistics,Operator,22.0,night,2024-03-04,Ergonomic,Moderate,8,Yes,No,6.0,Fatigue,Barranquilla,0.0
1071,56,MALE,Production,Coordinator,15.9,night,2025-02-14,Fall,Moderate,16,Yes,Yes,6.0,Lack of Training,Bogotá,7.5
1098,60,MALE,Quality,Coordinator,22.3,night,2024-07-25,Struck By Object,Moderate,5,No,Yes,10.0,Fatigue,Medellín,9.9
1271,57,MALE,Operations,Technician,13.7,night,2023-05-26,Ergonomic,Minor,7,No,Yes,10.0,Lack of Training,Cali,13.6
1299,12,FEMALE,Quality,Coordinator,17.4,day,2024-10-12,Slip,Minor,3,No,No,3.0,Unsafe Condition,Bogotá,6.7
1193,37,MALE,Logistics,Supervisor,9.6,night,2024-06-17,Struck By Object,Moderate,16,No,Yes,1.0,Human Error,Medellín,10.1
1113,58,MALE,Logistics,Supervisor,5.0,night,2024-06-13,Struck By Object,Minor,6,Yes,No,9.0,Unsafe Condition,Barranquilla,19.6
1248,42,FEMALE,Production,Supervisor,19.9,night,2023-08-25,Cut,Moderate,1,No,Yes,3.0,PPE Non-Compliance,Cali,22.3
1048,51,MALE,Warehouse,Technician,1.9,day,2023-04-26,Slip,Minor,1,Yes,Yes,9.0,Lack of Training,Medellín,4.8
1054,28,MALE,Warehouse,Coordinator,10.5,day,2025-03-20,Struck By Object,Minor,10,No,Yes,10.0,PPE Non-Compliance,Bogotá,17.4
1188,30,FEMALE,Logistics,Technician,14.2,night,2023-03-17,Chemical Exposure,Minor,8,Yes,Yes,7.0,Fatigue,Cali,6.3
1012,30,MALE,Quality,Supervisor,20.8,day,2024-07-28,Struck By Object,Moderate,3,No,No,4.0,Unsafe Condition,Cali,6.3
1118,46,FEMALE,Quality,Supervisor,15.7,night,2025-03-06,Slip,Minor,2,Yes,No,5.0,Human Error,Cali,2.2
1195,32,FEMALE,Warehouse,Operator,9.9,night,2025-03-07,Fall,Minor,9,No,Yes,4.0,Lack of Training,Barranquilla,2.5
1148,42,MALE,Production,Technician,6.7,day,2023-10-12,Slip,Minor,18,Yes,Yes,3.0,Lack of Training,Bogotá,5.1
1034,30,MALE,Maintenance,Coordinator,6.2,night,2024-04-15,Cut,Severe,0,Yes,Yes,3.0,Lack of Training,Cartagena,2.1
1070,32,FEMALE,Quality,Coordinator,20.7,night,2024-07-03,Ergonomic,Moderate,5,Yes,Yes,5.0,Unsafe Condition,Barranquilla,21.5
1290,30,MALE,Warehouse,Coordinator,24.8,night,2023-10-05,Fall,Minor,11,Yes,No,3.0,Lack of Training,Cartagena,20.9
1181,49,FEMALE,Logistics,Coordinator,15.5,day,2024-08-29,Fall,Minor,0,Yes,No,7.0,Human Error,Cali,5.7
1107,41,FEMALE,Operations,Operator,20.6,night,2023-09-02,Slip,Moderate,2,No,Yes,8.0,Fatigue,Bogotá,6.6
1108,36,MALE,Warehouse,Supervisor,3.1,day,2025-02-10,Cut,Severe,13,Yes,Yes,1.0,Unsafe Condition,Barranquilla,15.6
1144,19,MALE,Production,Analyst,14.4,night,2023-07-01,Slip,Minor,13,Yes,Yes,6.0,Fatigue,Medellín,5.9
1042,54,FEMALE,Operations,Operator,16.3,day,2025-01-06,Struck By Object,Minor,10,Yes,No,10.0,Unsafe Condition,Cali,6.4
1012,57,MALE,Production,Operator,3.2,day,2024-08-23,Fall,Minor,15,No,Yes,6.0,Fatigue,Barranquilla,15.8
1124,53,FEMALE,Production,Supervisor,4.4,night,2023-11-17,Fall,Minor,9,Yes,Unknown,4.0,Human Error,Barranquilla,12.6
1280,38,FEMALE,Maintenance,Coordinator,1.7,night,2023-05-05,Cut,Minor,0,No,Yes,8.0,Lack of Training,Barranquilla,20.5
1036,53,FEMALE,Logistics,Coordinator,18.2,night,2024-03-29,Ergonomic,Moderate,13,Yes,Yes,7.0,Lack of Training,Bogotá,8.0
1123,33,MALE,Operations,Technician,5.4,night,2024-04-24,Slip,Moderate,15,Yes,Yes,1.0,Unsafe Condition,Barranquilla,25.9
1142,24,MALE,Maintenance,Coordinator,3.2,night,2024-08-21,Chemical Exposure,Moderate,7,Yes,Yes,4.0,Unsafe Condition,Cartagena,18.4
1104,31,MALE,Production,Technician,3.0,day,2025-05-04,Ergonomic,Minor,2,Yes,Yes,7.0,Lack of Training,Cartagena,22.8
1251,37,FEMALE,Logistics,Operator,14.1,day,2025-03-10,Struck By Object,Minor,8,Yes,Yes,9.0,Fatigue,Barranquilla,5.3
1247,18,MALE,Warehouse,Coordinator,7.9,night,2023-03-13,Struck By Object,Minor,16,No,No,3.0,PPE Non-Compliance,Barranquilla,0.0
1058,18,FEMALE,Logistics,Analyst,10.1,night,2023-07-12,Slip,Moderate,1,Yes,Yes,3.0,PPE Non-Compliance,Cartagena,21.1
1204,37,FEMALE,Production,Technician,17.5,day,2024-12-09,Chemical Exposure,Moderate,7,Yes,Yes,9.0,Unsafe Condition,Barranquilla,20.7
1211,56,FEMALE,Production,Technician,24.4,day,2023-01-20,Struck By Object,Minor,10,Yes,Yes,6.0,PPE Non-Compliance,Medellín,10.6
1230,59,MALE,Operations,Operator,3.8,day,2025-06-02,Struck By Object,Severe,1,No,Yes,6.0,PPE Non-Compliance,Medellín,13.1
1154,55,MALE,Maintenance,Operator,13.9,night,2023-11-13,Struck By Object,Minor,5,No,Yes,9.0,Unsafe Condition,Cartagena,10.8
1118,21,MALE,Warehouse,Analyst,9.9,day,2023-04-26,Fall,Moderate,0,No,Yes,7.0,Lack of Training,Medellín,2.6
1028,60,MALE,Operations,Coordinator,24.2,night,2024-05-12,Cut,Minor,6,Yes,Yes,1.0,Unsafe Condition,Barranquilla,8.0
1238,47,MALE,Production,Analyst,23.5,day,2024-12-20,Ergonomic,Severe,9,Yes,Yes,5.0,Human Error,Bogotá,11.8
1246,55,MALE,Warehouse,Technician,11.4,day,2024-07-29,Struck By Object,Minor,4,Yes,Yes,9.0,Fatigue,Bogotá,15.3
1230,44,MALE,Logistics,Supervisor,8.5,night,2024-01-26,Slip,Minor,1,Yes,Yes,10.0,Lack of Training,Bogotá,9.1
1001,24,FEMALE,Logistics,Analyst,14.9,day,2023-09-17,Struck By Object,Severe,0,No,Yes,9.0,Lack of Training,Medellín,19.4
1156,46,MALE,Maintenance,Analyst,3.6,night,2024-10-19,Chemical Exposure,Minor,19,Yes,No,10.0,Fatigue,Cali,0.9
1132,47,MALE,Maintenance,Supervisor,2.0,day,2023-02-08,Struck By Object,Minor,14,No,Yes,6.0,PPE Non-Compliance,Cartagena,15.5
1257,43,FEMALE,Logistics,Analyst,24.3,day,2023-09-10,Struck By Object,Minor,10,Yes,No,9.0,Human Error,Bogotá,12.3
1229,29,MALE,Logistics,Coordinator,23.8,day,2023-02-02,Slip,Minor,4,Yes,Yes,4.0,Unsafe Condition,Medellín,18.8
1172,35,FEMALE,Production,Supervisor,15.0,day,2024-05-01,Ergonomic,Severe,0,Yes,Yes,10.0,Unsafe Condition,Cartagena,12.3
1068,35,FEMALE,Logistics,Analyst,6.6,day,2024-06-06,Struck By Object,Minor,7,Yes,Unknown,7.0,PPE Non-Compliance,Barranquilla,17.9
1224,45,MALE,Maintenance,Coordinator,0.4,night,2024-02-16,Slip,Minor,10,Yes,No,7.0,Human Error,Barranquilla,16.5
1271,24,FEMALE,Production,Technician,11.0,night,2025-06-08,Cut,Minor,4,Yes,Yes,6.0,Lack of Training,Cali,7.6
1147,20,FEMALE,Production,Technician,9.6,day,2024-08-11,Cut,Moderate,8,Yes,Yes,7.0,Fatigue,Medellín,2.6
1195,26,FEMALE,Maintenance,Analyst,13.9,night,2023-01-16,Fall,Severe,20,Yes,No,8.0,Unsafe Condition,Cartagena,16.8
1012,42,FEMALE,Warehouse,Analyst,3.2,night,2024-01-04,Chemical Exposure,Minor,0,Yes,No,5.0,Unsafe Condition,Cartagena,13.0
1025,35,MALE,Logistics,Coordinator,23.2,night,2024-03-02,Ergonomic,Minor,13,Yes,Yes,8.0,Lack of Training,Barranquilla,2.4
1160,26,FEMALE,Quality,Supervisor,10.4,night,2023-06-04,Ergonomic,Minor,1,Yes,No,8.0,Human Error,Barranquilla,7.9
1280,56,MALE,Quality,Analyst,9.8,day,2024-06-01,Struck By Object,Minor,11,Yes,Yes,2.0,Lack of Training,Barranquilla,20.3
1249,28,MALE,Logistics,Technician,21.1,night,2023-04-21,Ergonomic,Minor,8,Yes,Yes,1.0,Human Error,Cartagena,12.4
1214,40,MALE,Quality,Coordinator,0.4,night,2024-07-16,Struck By Object,Minor,4,Yes,Yes,4.0,PPE Non-Compliance,Cali,18.6
1126,54,FEMALE,Quality,Coordinator,17.3,day,2023-09-10,Chemical Exposure,Minor,15,Yes,Yes,6.0,Fatigue,Medellín,0.0
1016,45,MALE,Production,Operator,16.9,day,2024-10-23,Struck By Object,Minor,4,Yes,Yes,7.0,Lack of Training,Barranquilla,2.6
1158,30,FEMALE,Maintenance,Supervisor,14.8,day,2023-12-18,Cut,Moderate,7,Yes,Yes,2.0,Unsafe Condition,Bogotá,2.1
1168,59,MALE,Production,Supervisor,11.8,night,2023-03-29,Fall,Minor,1,Yes,Yes,5.0,Unsafe Condition,Cali,21.8
1296,30,MALE,Operations,Supervisor,11.0,day,2023-03-31,Ergonomic,Minor,2,Yes,Yes,9.0,Lack of Training,Barranquilla,16.5
1075,31,MALE,Quality,Operator,2.6,day,2024-07-03,Slip,Minor,3,Yes,Yes,4.0,Fatigue,Cartagena,12.9
1237,52,FEMALE,Warehouse,Technician,22.4,day,2025-06-11,Chemical Exposure,Minor,13,Yes,No,3.0,Unsafe Condition,Cali,13.5
1016,26,FEMALE,Production,Technician,14.3,night,2023-01-25,Ergonomic,Minor,3,Yes,Yes,6.0,Unsafe Condition,Cali,6.9
1122,23,MALE,Quality,Coordinator,15.4,night,2023-01-21,Struck By Object,Minor,0,Yes,Yes,9.0,Human Error,Cali,12.8
1015,21,FEMALE,Operations,Technician,16.2,night,2024-04-23,Cut,Moderate,7,Yes,Yes,2.0,Lack of Training,Cartagena,20.0
1267,52,MALE,Logistics,Analyst,22.6,night,2023-04-27,Ergonomic,Minor,5,Yes,No,9.0,PPE Non-Compliance,Cartagena,1.1
1199,19,FEMALE,Warehouse,Analyst,17.0,night,2023-11-04,Fall,Severe,15,Yes,Yes,10.0,PPE Non-Compliance,Medellín,15.8
1197,48,FEMALE,Warehouse,Technician,17.3,day,2023-06-28,Ergonomic,Severe,2,Yes,Yes,7.0,PPE Non-Compliance,Cartagena,9.7
1106,23,MALE,Operations,Technician,9.2,day,2025-01-01,Fall,Minor,4,Yes,Yes,3.0,Fatigue,Medellín,3.9
1144,41,MALE,Maintenance,Supervisor,20.6,day,2025-06-12,Slip,Moderate,14,Yes,Yes,4.0,Human Error,Cali,6.1
1030,36,FEMALE,Warehouse,Technician,19.7,night,2024-06-02,Struck By Object,Severe,12,Yes,Yes,3.0,Unsafe Condition,Bogotá,7.2
1273,30,FEMALE,Quality,Coordinator,21.8,day,2024-07-07,Ergonomic,Moderate,10,Yes,No,9.0,Fatigue,Cartagena,10.1
1174,41,FEMALE,Production,Supervisor,5.8,night,2024-03-14,Slip,Minor,5,Yes,Yes,3.0,PPE Non-Compliance,Cali,10.6
1176,38,MALE,Operations,Supervisor,17.1,night,2024-08-24,Struck By Object,Minor,13,No,No,8.0,Fatigue,Bogotá,6.4
1196,52,FEMALE,Warehouse,Coordinator,21.8,day,2023-11-08,Struck By Object,Minor,8,Yes,No,7.0,Unsafe Condition,Cali,10.8
1123,28,FEMALE,Quality,Analyst,16.9,night,2024-07-06,Slip,Moderate,16,Yes,Yes,5.0,Lack of Training,Cartagena,0.0
1224,20,MALE,Maintenance,Supervisor,17.7,day,2024-07-13,Cut,Minor,10,Yes,Yes,1.0,Fatigue,Cartagena,19.5
1024,40,MALE,Maintenance,Analyst,15.3,night,2025-06-10,Ergonomic,Minor,4,Yes,No,7.0,Unsafe Condition,Cartagena,10.3
1079,20,MALE,Operations,Coordinator,15.7,day,2025-02-14,Cut,Severe,7,Yes,Yes,9.0,Human Error,Medellín,12.3
1209,54,FEMALE,Quality,Technician,16.6,day,2024-01-21,Fall,Moderate,0,No,Yes,2.0,Unsafe Condition,Medellín,12.3
1128,60,MALE,Operations,Analyst,11.5,day,2024-09-25,Slip,Minor,8,Yes,Yes,7.0,Fatigue,Cartagena,25.2
1214,39,FEMALE,Maintenance,Technician,20.6,day,2023-12-08,Chemical Exposure,Moderate,11,Yes,Yes,1.0,PPE Non-Compliance,Cartagena,14.9
1132,21,MALE,Warehouse,Coordinator,6.1,night,2023-08-04,Cut,Minor,13,Yes,Unknown,6.0,PPE Non-Compliance,Medellín,20.0
1290,40,MALE,Logistics,Coordinator,18.8,day,2023-11-14,Fall,Minor,3,Yes,Yes,7.0,Fatigue,Cali,13.7
1079,35,MALE,Logistics,Technician,21.7,day,2023-07-08,Slip,Minor,6,No,Yes,10.0,Fatigue,Bogotá,24.0
1296,23,MALE,Logistics,Technician,6.2,day,2025-02-13,Struck By Object,Minor,9,Yes,Yes,10.0,Unsafe Condition,Bogotá,7.5
1184,23,MALE,Quality,Supervisor,8.4,day,2024-03-10,Struck By Object,Moderate,3,Yes,Yes,9.0,Unsafe Condition,Cali,5.9
1099,47,MALE,Quality,Operator,11.0,night,2025-04-07,Chemical Exposure,Severe,11,Yes,No,2.0,PPE Non-Compliance,Medellín,18.4
1122,34,FEMALE,Production,Supervisor,7.9,night,2025-01-28,Fall,Moderate,2,Yes,Yes,6.0,Lack of Training,Cali,19.9
1198,54,FEMALE,Quality,Supervisor,4.3,day,2025-06-11,Chemical Exposure,Minor,4,Yes,Yes,10.0,Unsafe Condition,Bogotá,15.4
1065,53,FEMALE,Maintenance,Analyst,23.4,day,2025-04-27,Cut,Severe,4,Yes,Yes,4.0,PPE Non-Compliance,Medellín,4.9
1078,33,MALE,Warehouse,Technician,4.0,night,2023-07-25,Struck By Object,Moderate,4,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,4.8
1129,23,MALE,Operations,Analyst,19.8,day,2023-12-06,Fall,Minor,3,No,Yes,4.0,Fatigue,Cali,5.4
1055,44,FEMALE,Operations,Analyst,23.7,night,2024-09-12,Ergonomic,Minor,5,No,Unknown,10.0,Fatigue,Medellín,14.2
1079,20,FEMALE,Logistics,Operator,4.8,day,2024-06-30,Cut,Minor,9,No,Yes,1.0,PPE Non-Compliance,Barranquilla,18.9
1270,49,MALE,Quality,Technician,23.2,day,2024-07-26,Struck By Object,Moderate,11,Yes,Yes,1.0,PPE Non-Compliance,Bogotá,19.4
1115,59,FEMALE,Quality,Operator,14.1,day,2023-03-15,Fall,Severe,12,No,Yes,2.0,Lack of Training,Bogotá,32.0
1130,53,FEMALE,Operations,Technician,12.9,night,2024-03-17,Slip,Minor,5,Yes,Yes,10.0,Human Error,Cali,1.5
1101,60,MALE,Operations,Supervisor,2.2,day,2024-06-20,Struck By Object,Minor,0,Yes,Yes,9.0,Fatigue,Cali,13.8
1137,21,MALE,Maintenance,Analyst,23.2,day,2023-05-10,Ergonomic,Minor,9,No,Yes,1.0,Lack of Training,Barranquilla,25.2
1042,37,MALE,Logistics,Supervisor,22.9,night,2023-10-01,Struck By Object,Minor,15,Yes,No,4.0,Fatigue,Bogotá,6.8
1047,60,MALE,Warehouse,Coordinator,1.4,day,2024-01-11,Chemical Exposure,Minor,0,No,Yes,10.0,Fatigue,Cali,12.0
1154,43,MALE,Quality,Technician,6.5,day,2024-12-29,Ergonomic,Moderate,5,No,Yes,1.0,Fatigue,Cali,15.7
1177,20,MALE,Quality,Analyst,10.8,night,2024-08-10,Fall,Moderate,15,No,Yes,4.0,Lack of Training,Bogotá,7.6
1189,18,MALE,Warehouse,Analyst,1.3,day,2024-02-12,Struck By Object,Minor,4,Yes,Yes,4.0,PPE Non-Compliance,Bogotá,27.5
1071,58,MALE,Logistics,Operator,5.5,night,2023-12-02,Chemical Exposure,Minor,5,Yes,Yes,3.0,Human Error,Cartagena,32.2
1068,43,FEMALE,Warehouse,Supervisor,23.9,day,2032-01-06,Fall,Minor,13,Yes,Yes,8.0,PPE Non-Compliance,Bogotá,11.5
1098,43,MALE,Warehouse,Coordinator,12.8,night,2025-06-12,Ergonomic,Minor,0,Yes,Yes,2.0,Unsafe Condition,Medellín,2.6
1276,20,FEMALE,Operations,Technician,12.3,night,2024-08-18,Struck By Object,Moderate,6,Yes,No,6.0,Lack of Training,Bogotá,20.8
1278,35,FEMALE,Quality,Coordinator,8.2,day,2023-07-11,Chemical Exposure,Moderate,0,Yes,No,6.0,Lack of Training,Medellín,24.0
1155,60,MALE,Maintenance,Analyst,2.1,night,2023-03-25,Struck By Object,Minor,1,No,Yes,5.0,PPE Non-Compliance,Cartagena,19.4
1009,32,FEMALE,Maintenance,Analyst,3.5,day,2023-10-20,Fall,Minor,18,No,Yes,10.0,Human Error,Barranquilla,13.0
1035,31,MALE,Logistics,Technician,6.6,day,2024-04-16,Fall,Moderate,15,Yes,Yes,3.0,Unsafe Condition,Cartagena,13.1
1268,56,MALE,Quality,Coordinator,15.0,night,2025-02-07,Struck By Object,Minor,16,No,Unknown,2.0,Unsafe Condition,Barranquilla,0.0
1081,27,FEMALE,Warehouse,Coordinator,14.8,night,2023-01-12,Slip,Minor,14,Yes,Yes,8.0,PPE Non-Compliance,Barranquilla,24.1
1139,53,MALE,Operations,Coordinator,4.9,night,2025-01-31,Slip,Moderate,19,Yes,Yes,5.0,Human Error,Medellín,12.3
1167,37,FEMALE,Warehouse,Operator,23.1,day,2023-08-24,Ergonomic,Minor,15,Yes,Yes,10.0,Unsafe Condition,Bogotá,5.1
1145,55,MALE,Maintenance,Operator,12.1,night,2024-01-10,Fall,Minor,8,Yes,Yes,8.0,Unsafe Condition,Cartagena,15.8
1018,45,MALE,Operations,Supervisor,2.7,day,2025-03-11,Ergonomic,Moderate,3,Yes,Yes,10.0,Fatigue,Barranquilla,7.1
1025,28,MALE,Quality,Technician,19.8,day,2025-03-04,Fall,Minor,0,Yes,Yes,1.0,Fatigue,Cali,2.2
1258,35,MALE,Warehouse,Coordinator,2.5,day,2023-08-01,Cut,Minor,14,Yes,Yes,8.0,Fatigue,Medellín,14.6
1030,27,FEMALE,Quality,Supervisor,10.1,day,2032-01-04,Fall,Severe,9,Yes,Yes,9.0,Lack of Training,Medellín,20.5
1042,36,FEMALE,Logistics,Coordinator,17.1,day,2025-04-15,Cut,Minor,4,Yes,Yes,2.0,Human Error,Barranquilla,5.4
1018,22,FEMALE,Production,Coordinator,4.1,day,2025-03-31,Fall,Minor,1,Yes,Yes,2.0,Unsafe Condition,Cartagena,6.4
1156,35,FEMALE,Logistics,Technician,9.4,day,2023-04-18,Fall,Moderate,9,No,Yes,7.0,Human Error,Barranquilla,7.7
1188,26,FEMALE,Quality,Coordinator,10.2,day,2023-09-11,Fall,Severe,12,Yes,Yes,2.0,Lack of Training,Bogotá,14.2
1248,24,MALE,Production,Supervisor,19.0,night,2024-10-16,Slip,Moderate,2,No,Yes,10.0,Fatigue,Barranquilla,7.4
1151,46,MALE,Quality,Analyst,11.3,night,2024-02-25,Cut,Minor,15,Yes,No,4.0,Fatigue,Cali,10.5
1159,59,FEMALE,Logistics,Supervisor,0.9,day,2024-09-07,Chemical Exposure,Minor,8,Yes,Yes,6.0,PPE Non-Compliance,Barranquilla,12.5
1182,45,MALE,Quality,Operator,20.7,night,2025-01-25,Slip,Minor,9,Yes,No,4.0,Human Error,Barranquilla,15.3
1033,24,FEMALE,Operations,Analyst,17.5,day,2023-06-30,Cut,Moderate,11,Yes,Yes,3.0,PPE Non-Compliance,Barranquilla,18.5
1004,48,MALE,Production,Operator,16.1,day,2024-06-05,Slip,Moderate,7,No,Yes,5.0,PPE Non-Compliance,Cartagena,13.9
1063,51,MALE,Quality,Coordinator,18.9,night,2024-10-19,Struck By Object,Minor,1,Yes,Yes,4.0,PPE Non-Compliance,Cartagena,28.9
1234,18,MALE,Maintenance,Coordinator,4.2,night,2023-03-10,Slip,Minor,4,Yes,Unknown,7.0,Lack of Training,Cali,10.9
1049,55,MALE,Maintenance,Coordinator,19.9,day,2023-03-31,Ergonomic,Minor,11,Yes,No,8.0,Lack of Training,Medellín,0.0
1239,48,MALE,Quality,Analyst,18.8,day,2023-09-04,Ergonomic,Minor,14,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,12.4
1027,21,FEMALE,Warehouse,Technician,23.5,night,2024-01-02,Struck By Object,Minor,17,Yes,No,2.0,Lack of Training,Bogotá,10.8
1124,29,FEMALE,Logistics,Operator,13.7,day,2024-05-17,Slip,Minor,6,No,Yes,7.0,Human Error,Cali,14.6
1019,24,MALE,Maintenance,Analyst,0.2,day,2025-05-17,Chemical Exposure,Minor,14,Yes,Yes,9.0,Human Error,Barranquilla,8.5
1010,55,FEMALE,Quality,Technician,8.8,night,2023-08-19,Cut,Moderate,1,No,Yes,5.0,PPE Non-Compliance,Medellín,12.5
1265,34,FEMALE,Quality,Supervisor,19.4,day,2023-02-18,Struck By Object,Minor,22,Yes,Yes,6.0,PPE Non-Compliance,Bogotá,6.3
1161,30,MALE,Maintenance,Technician,19.0,night,2023-11-02,Fall,Severe,15,Yes,Yes,6.0,Fatigue,Barranquilla,0.0
1071,44,FEMALE,Production,Analyst,15.4,day,2025-04-04,Struck By Object,Severe,8,Yes,Yes,5.0,Lack of Training,Cartagena,16.5
1277,35,MALE,Maintenance,Analyst,8.1,day,2024-09-23,Struck By Object,Severe,11,Yes,No,3.0,PPE Non-Compliance,Barranquilla,18.9
1040,20,MALE,Maintenance,Supervisor,18.3,day,2025-01-14,Ergonomic,Minor,18,Yes,Unknown,1.0,Human Error,Barranquilla,10.1
1201,34,FEMALE,Logistics,Technician,15.6,day,2024-08-21,Ergonomic,Severe,12,Yes,No,9.0,Fatigue,Medellín,26.5
1283,19,FEMALE,Warehouse,Operator,11.2,day,2023-01-17,Cut,Moderate,9,Yes,Unknown,4.0,PPE Non-Compliance,Bogotá,0.0
1158,29,MALE,Production,Analyst,21.1,night,2024-12-09,Ergonomic,Minor,4,Yes,Yes,3.0,Human Error,Bogotá,9.6
1210,34,MALE,Production,Operator,21.3,night,2025-02-18,Fall,Moderate,7,Yes,Yes,4.0,Lack of Training,Barranquilla,10.6
1213,18,FEMALE,Maintenance,Technician,5.9,night,2023-11-17,Cut,Minor,5,Yes,No,2.0,Lack of Training,Cartagena,8.2
1082,25,MALE,Logistics,Operator,14.6,day,2024-11-09,Fall,Moderate,3,Yes,Yes,9.0,Fatigue,Cali,10.1
1200,52,FEMALE,Operations,Supervisor,13.8,day,2024-05-08,Fall,Minor,13,Yes,No,2.0,Unsafe Condition,Barranquilla,16.0
1206,39,FEMALE,Warehouse,Analyst,6.7,day,2023-08-23,Struck By Object,Minor,5,No,Yes,7.0,Unsafe Condition,Barranquilla,12.3
1140,59,FEMALE,Quality,Analyst,8.0,night,2024-11-27,Cut,Minor,0,Yes,No,4.0,Fatigue,Bogotá,0.0
1297,48,MALE,Logistics,Analyst,21.2,night,2023-11-23,Fall,Minor,6,Yes,No,3.0,Human Error,Cartagena,12.0
1093,34,MALE,Operations,Supervisor,15.5,night,2024-05-23,Slip,Minor,5,Yes,Unknown,5.0,Unsafe Condition,Bogotá,6.6
1205,36,FEMALE,Warehouse,Technician,3.5,day,2024-12-31,Chemical Exposure,Severe,6,Yes,Yes,6.0,Lack of Training,Cali,20.2
1056,42,FEMALE,Logistics,Analyst,19.4,night,2025-03-13,Struck By Object,Severe,5,Yes,Yes,3.0,PPE Non-Compliance,Cartagena,20.0
1258,30,MALE,Logistics,Analyst,10.2,day,2025-04-28,Slip,Minor,14,Yes,No,3.0,Lack of Training,Medellín,18.1
1216,22,MALE,Maintenance,Operator,17.3,day,2024-03-19,Fall,Severe,12,Yes,No,1.0,Unsafe Condition,Cartagena,2.8
1040,33,MALE,Warehouse,Technician,14.2,night,2023-02-26,Fall,Minor,8,Yes,Yes,10.0,Fatigue,Bogotá,0.0
1116,51,MALE,Warehouse,Operator,11.1,night,2025-05-23,Chemical Exposure,Minor,0,No,Yes,4.0,Unsafe Condition,Medellín,8.4
1226,33,FEMALE,Maintenance,Technician,11.6,night,2024-03-16,Cut,Minor,4,No,No,6.0,PPE Non-Compliance,Cartagena,14.5
1089,32,MALE,Quality,Supervisor,16.1,night,2025-05-01,Chemical Exposure,Moderate,19,Yes,Yes,7.0,Fatigue,Cartagena,19.9
1166,54,FEMALE,Production,Coordinator,10.9,day,2025-02-24,Slip,Minor,1,Yes,Yes,1.0,Unsafe Condition,Barranquilla,13.1
1163,51,MALE,Operations,Technician,21.9,night,2023-01-16,Slip,Minor,2,Yes,No,4.0,Lack of Training,Cartagena,11.4
1189,44,FEMALE,Operations,Supervisor,7.9,night,2025-03-02,Slip,Moderate,6,No,Yes,5.0,Fatigue,Medellín,0.2
1226,32,FEMALE,Maintenance,Supervisor,11.3,day,2024-04-15,Fall,Minor,12,No,Yes,7.0,Fatigue,Cartagena,13.0
1003,46,FEMALE,Maintenance,Operator,23.3,night,2025-02-10,Cut,Minor,14,No,No,2.0,Lack of Training,Medellín,19.5
