employee_id,age,gender,department,job_role,years_experience,shift,accident_date,accident_type,severity,lost_days,ppe_used,training_completed,fatigue_level,root_cause,city,overtime_hours
1063,57,Male,Production,Supervisor,23.3,Day Shift,2023-04-25,Fall,Minor,17,Yes,No,7.0,Human Error,Barranquilla,19.9
1244,15,Male,Production,Operator,8.8,day,2023-10-20,Struck By Object,Severe,4,Yes,Yes,4.0,Fatigue,Bogotá,0.0
1188,36,female,Quality,Analyst,7.8,day,2023-09-04,Struck By Object,Minor,7,Yes,Yes,8.0,Unsafe Condition,Cali,
1208,21,F,Operations,Coordinator,5.0,Night,2024-08-31,Ergonomic,Minor,12,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,
1290,20,Female,Warehouse,Analyst,6.2,night shift,2024-05-25,Slip,Minor,15,No,,3.0,Fatigue,Barranquilla,18.2
1005,20,Male,Logistics,Analyst,18.9,Day Shift,2023-06-01,Ergonomic,Minor,2,Yes,No,4.0,Human Error,Cali,
1132,40,male,Production,Technician,7.5,Night,2023-05-20,Struck By Object,Minor,18,No,Yes,4.0,PPE Non-Compliance,Bogotá,8.5
1116,39,M,Maintenance,Operator,4.3,Day,2024-03-08,Ergonomic,Minor,10,No,Yes,9.0,Unsafe Condition,Cartagena,6.1
1070,60,Male,Maintenance,Technician,8.6,Day,2025-02-27,Fall,Moderate,11,No,Yes,7.0,Human Error,Barranquilla,13.6
1040,27,F,Warehouse,Operator,8.2,Night,2023-07-11,Ergonomic,Minor,10,Yes,Yes,7.0,Lack of Training,Cali,16.1
1056,55,F,Maintenance,Coordinator,5.4,Night,2024-07-02,Fall,Minor,17,Yes,Yes,7.0,Fatigue,Cartagena,16.8
1205,25,M,Maintenance,Coordinator,7.4,day,2024-08-24,Chemical Exposure,Severe,0,Yes,Yes,1.0,Human Error,Medellín,5.1
1278,57,Female,Logistics,Technician,24.7,Day Shift,2024-03-14,Chemical Exposure,Moderate,10,No,Yes,,Fatigue,Cali,5.6
1099,33,M,Logistics,Operator,9.1,night shift,2024-11-08,Chemical Exposure,Moderate,1,Yes,Yes,6.0,Fatigue,Cali,6.9
1014,25,male,Production,Operator,20.2,day,2023-06-12,Ergonomic,Moderate,3,Yes,No,6.0,Unsafe Condition,Cartagena,0.0
1058,40,M,Quality,Analyst,13.3,NIGHT,2024-12-09,Slip,Minor,0,Yes,Yes,2.0,PPE Non-Compliance,Cali,6.7
1273,31,Female,Warehouse,Analyst,21.1,Night,2024-01-23,Slip,Minor,8,No,Yes,3.0,PPE Non-Compliance,Bogotá,0.0
1100,52,F,Operations,Coordinator,10.1,NIGHT,2023-12-03,Struck By Object,Moderate,10,Yes,Yes,1.0,Human Error,Cartagena,21.6
1288,53,Female,Production,Technician,10.3,day,2023-12-21,Slip,Moderate,4,Yes,Yes,,PPE Non-Compliance,Barranquilla,13.6
1284,49,F,Logistics,Operator,22.0,night shift,2024-03-04,Ergonomic,Moderate,8,Yes,No,,Fatigue,Barranquilla,0.0
1071,56,M,Production,Coordinator,15.9,night shift,2025-02-14,Fall,Moderate,16,Yes,Yes,,Lack of Training,Bogotá,7.5
1098,60,male,Quality,Coordinator,22.3,Night,2024-07-25,Struck By Object,Moderate,5,No,Yes,10.0,Fatigue,Medellín,9.9
1271,57,M,Operations,Technician,13.7,Night,2023-05-26,Ergonomic,Minor,7,No,Yes,10.0,Lack of Training,Cali,13.6
1299,12,Female,Quality,Coordinator,17.4,Day Shift,2024-10-12,Slip,Minor,3,No,No,3.0,Unsafe Condition,Bogotá,6.7
1193,37,male,Logistics,Supervisor,9.6,NIGHT,2024-06-17,Struck By Object,Moderate,16,No,Yes,1.0,Human Error,Medellín,10.1
1113,58,M,Logistics,Supervisor,5.0,night shift,2024-06-13,Struck By Object,Minor,6,Yes,No,9.0,Unsafe Condition,Barranquilla,19.6
1248,42,female,Production,Supervisor,19.9,Night,2023-08-25,Cut,Moderate,1,No,Yes,3.0,PPE Non-Compliance,Cali,22.3
1048,51,Male,Warehouse,Technician,1.9,Day Shift,2023-04-26,Slip,Minor,1,Yes,Yes,9.0,Lack of Training,Medellín,4.8
1054,28,male,Warehouse,Coordinator,10.5,Day Shift,2025-03-20,Struck By Object,Minor,10,No,Yes,10.0,PPE Non-Compliance,Bogotá,17.4
1188,30,Female,Logistics,Technician,14.2,NIGHT,2023-03-17,Chemical Exposure,Minor,8,Yes,Yes,7.0,Fatigue,Cali,6.3
1012,30,male,Quality,Supervisor,20.8,day,2024-07-28,Struck By Object,Moderate,3,No,No,4.0,Unsafe Condition,Cali,6.3
1118,46,Female,Quality,Supervisor,15.7,Night,2025-03-06,Slip,Minor,2,Yes,No,5.0,Human Error,Cali,2.2
1195,32,Female,Warehouse,Operator,9.9,night shift,2025-03-07,Fall,Minor,9,No,Yes,4.0,Lack of Training,Barranquilla,2.5
1148,42,Male,Production,Technician,6.7,Day Shift,2023-10-12,Slip,Minor,18,Yes,Yes,3.0,Lack of Training,Bogotá,5.1
1034,30,Male,Maintenance,Coordinator,6.2,NIGHT,2024-04-15,Cut,Severe,0,Yes,Yes,3.0,Lack of Training,Cartagena,2.1
1070,32,female,Quality,Coordinator,20.7,NIGHT,2024-07-03,Ergonomic,Moderate,5,Yes,Yes,5.0,Unsafe Condition,Barranquilla,21.5
1290,30,Male,Warehouse,Coordinator,24.8,NIGHT,2023-10-05,Fall,Minor,11,Yes,No,3.0,Lack of Training,Cartagena,20.9
1181,49,female,Logistics,Coordinator,15.5,day,2024-08-29,Fall,Minor,0,Yes,No,7.0,Human Error,Cali,5.7
1107,41,Female,Operations,Operator,20.6,night shift,2023-09-02,Slip,Moderate,2,No,Yes,8.0,Fatigue,Bogotá,6.6
1108,36,male,Warehouse,Supervisor,3.1,day,2025-02-10,Cut,Severe,13,Yes,Yes,1.0,Unsafe Condition,Barranquilla,15.6
1144,19,M,Production,Analyst,14.4,night shift,2023-07-01,Slip,Minor,13,Yes,Yes,,Fatigue,Medellín,5.9
1042,54,female,Operations,Operator,16.3,Day,2025-01-06,Struck By Object,Minor,10,Yes,No,10.0,Unsafe Condition,Cali,6.4
1012,57,male,Production,Operator,3.2,Day Shift,2024-08-23,Fall,Minor,15,No,Yes,,Fatigue,Barranquilla,15.8
1124,53,F,Production,Supervisor,4.4,night shift,2023-11-17,Fall,Minor,9,Yes,,4.0,Human Error,Barranquilla,12.6
1280,38,Female,Maintenance,Coordinator,1.7,NIGHT,2023-05-05,Cut,Minor,0,No,Yes,8.0,Lack of Training,Barranquilla,20.5
1036,53,female,Logistics,Coordinator,18.2,night shift,2024-03-29,Ergonomic,Moderate,13,Yes,Yes,7.0,Lack of Training,Bogotá,8.0
1123,33,M,Operations,Technician,5.4,night shift,2024-04-24,Slip,Moderate,15,Yes,Yes,1.0,Unsafe Condition,Barranquilla,25.9
1142,24,M,Maintenance,Coordinator,3.2,Night,2024-08-21,Chemical Exposure,Moderate,7,Yes,Yes,4.0,Unsafe Condition,Cartagena,18.4
1104,31,M,Production,Technician,3.0,Day Shift,2025-05-04,Ergonomic,Minor,2,Yes,Yes,7.0,Lack of Training,Cartagena,22.8
1251,37,female,Logistics,Operator,14.1,Day,2025-03-10,Struck By Object,Minor,8,Yes,Yes,9.0,Fatigue,Barranquilla,5.3
1247,18,M,Warehouse,Coordinator,7.9,night shift,2023-03-13,Struck By Object,Minor,16,No,No,3.0,PPE Non-Compliance,Barranquilla,0.0
1058,18,female,Logistics,Analyst,10.1,NIGHT,2023-07-12,Slip,Moderate,1,Yes,Yes,3.0,PPE Non-Compliance,Cartagena,21.1
1204,37,F,Production,Technician,17.5,Day Shift,2024-12-09,Chemical Exposure,Moderate,7,Yes,Yes,9.0,Unsafe Condition,Barranquilla,20.7
1052,39,male,Logistics,Technician,5.8,Day Shift,2023-03-27,Fall,Minor,15,Yes,Yes,9.0,Lack of Training,Medellín,33.5
1211,56,Female,Production,Technician,24.4,Day Shift,2023-01-20,Struck By Object,Minor,10,Yes,Yes,6.0,PPE Non-Compliance,Medellín,10.6
1230,59,Male,Operations,Operator,3.8,day,2025-06-02,Struck By Object,Severe,1,No,Yes,,PPE Non-Compliance,Medellín,13.1
1154,55,Male,Maintenance,Operator,13.9,Night,2023-11-13,Struck By Object,Minor,5,No,Yes,9.0,Unsafe Condition,Cartagena,10.8
1118,21,MALE,Warehouse,Analyst,9.9,Day,2023-04-26,Fall,Moderate,0,No,Yes,7.0,Lack of Training,Medellín,2.6
1028,60,male,Operations,Coordinator,24.2,Night Shift ,2024-05-12,Cut,Minor,6,Yes,Yes,1.0,Unsafe Condition,Barranquilla,8.0
1238,47,M,Production,Analyst,23.5,Day,2024-12-20,Ergonomic,Severe,9,Yes,Yes,5.0,Human Error,Bogotá,11.8
1246,55,male,Warehouse,Technician,11.4,Day Shift,2024-07-29,Struck By Object,Minor,4,Yes,Yes,9.0,Fatigue,Bogotá,15.3
1230,44,M,Logistics,Supervisor,8.5,NIGHT,2024-01-26,Slip,Minor,1,Yes,Yes,10.0,Lack of Training,Bogotá,9.1
1001,24,F,Logistics,Analyst,14.9,day,2023-09-17,Struck By Object,Severe,0,No,Yes,9.0,Lack of Training,Medellín,19.4
1156,46,M,Maintenance,Analyst,3.6,night shift,2024-10-19,Chemical Exposure,Minor,19,Yes,No,10.0,Fatigue,Cali,0.9
1132,47,Male,Maintenance,Supervisor,2.0,Day,2023-02-08,Struck By Object,Minor,14,No,Yes,,PPE Non-Compliance,Cartagena,15.5
1257,43,F,Logistics,Analyst,24.3,day,2023-09-10,Struck By Object,Minor,10,Yes,No,9.0,Human Error,Bogotá,
1229,29,M,Logistics,Coordinator,23.8,Day Shift,2023-02-02,Slip,Minor,4,Yes,Yes,4.0,Unsafe Condition,Medellín,18.8
1172,35,Female,Production,Supervisor,15.0,day,2024-05-01,Ergonomic,Severe,0,Yes,Yes,10.0,Unsafe Condition,Cartagena,
1068,35,Female,Logistics,Analyst,6.6,day,2024-06-06,Struck By Object,Minor,7,Yes,,7.0,PPE Non-Compliance,Barranquilla,17.9
1224,45,male,Maintenance,Coordinator,0.4,night shift,2024-02-16,Slip,Minor,10,Yes,No,7.0,Human Error,Barranquilla,16.5
1271,24,female,Production,Technician,11.0,NIGHT,2025-06-08,Cut,Minor,4,Yes,Yes,6.0,Lack of Training,Cali,7.6
1147,20,female,Production,Technician,9.6,Day Shift,2024-08-11,Cut,Moderate,8,Yes,Yes,7.0,Fatigue,Medellín,2.6
1195,26,female,Maintenance,Analyst,13.9,NIGHT,2023-01-16,Fall,Severe,20,Yes,No,8.0,Unsafe Condition,Cartagena,16.8
1012,42,F,Warehouse,Analyst,3.2,night shift,2024-01-04,Chemical Exposure,Minor,0,Yes,No,5.0,Unsafe Condition,Cartagena,13.0
1025,35,Male,Logistics,Coordinator,23.2,night shift,2024-03-02,Ergonomic,Minor,13,Yes,Yes,8.0,Lack of Training,Barranquilla,2.4
1160,26,Female,Quality,Supervisor,10.4,Night,2023-06-04,Ergonomic,Minor,1,Yes,No,8.0,Human Error,Barranquilla,7.9
1280,56,male,Quality,Analyst,9.8,day,2024-06-01,Struck By Object,Minor,11,Yes,Yes,2.0,Lack of Training,Barranquilla,20.3
1249,28,Male,Logistics,Technician,21.1,night shift,2023-04-21,Ergonomic,Minor,8,Yes,Yes,1.0,Human Error,Cartagena,12.4
1214,40,male,Quality,Coordinator,0.4,Night,2024-07-16,Struck By Object,Minor,4,Yes,Yes,4.0,PPE Non-Compliance,Cali,18.6
1126,54,F,Quality,Coordinator,17.3,Day Shift,2023-09-10,Chemical Exposure,Minor,15,Yes,Yes,6.0,Fatigue,Medellín,0.0
1016,45,Male,Production,Operator,16.9,day,2024-10-23,Struck By Object,Minor,4,Yes,Yes,7.0,Lack of Training,Barranquilla,2.6
1158,30,female,Maintenance,Supervisor,14.8,day,2023-12-18,Cut,Moderate,7,Yes,Yes,2.0,Unsafe Condition,Bogotá,2.1
1168,59,male,Production,Supervisor,11.8,NIGHT,2023-03-29,Fall,Minor,1,Yes,Yes,5.0,Unsafe Condition,Cali,21.8
1296,30,M,Operations,Supervisor,11.0,Day,2023-03-31,Ergonomic,Minor,2,Yes,Yes,9.0,Lack of Training,Barranquilla,16.5
1075,31,M,Quality,Operator,2.6,Day Shift,2024-07-03,Slip,Minor,3,Yes,Yes,4.0,Fatigue,Cartagena,12.9
1237,52,Female,Warehouse,Technician,22.4,day,2025-06-11,Chemical Exposure,Minor,13,Yes,No,3.0,Unsafe Condition,Cali,13.5
1016,26,Female,Production,Technician,14.3,Night,2023-01-25,Ergonomic,Minor,3,Yes,Yes,6.0,Unsafe Condition,Cali,6.9
1122,23,Male,Quality,Coordinator,15.4,Night,2023-01-21,Struck By Object,Minor,0,Yes,Yes,9.0,Human Error,Cali,12.8
1015,21,F,Operations,Technician,16.2,Night,2024-04-23,Cut,Moderate,7,Yes,Yes,2.0,Lack of Training,Cartagena,20.0
1013,21,Male,Warehouse,Technician,24.9,day,2024-08-27,Cut,Moderate,11,Yes,Yes,9.0,Fatigue,Cali,350.0
1267,52,Male,Logistics,Analyst,22.6,night shift,2023-04-27,Ergonomic,Minor,5,Yes,No,9.0,PPE Non-Compliance,Cartagena,1.1
1199,19,F,Warehouse,Analyst,17.0,night shift,2023-11-04,Fall,Severe,15,Yes,Yes,10.0,PPE Non-Compliance,Medellín,15.8
1197,48,F,Warehouse,Technician,17.3,Day Shift,2023-06-28,Ergonomic,Severe,2,Yes,Yes,7.0,PPE Non-Compliance,Cartagena,9.7
1106,23,male,Operations,Technician,9.2,day,2025-01-01,Fall,Minor,4,Yes,Yes,3.0,Fatigue,Medellín,3.9
1144,41,Male,Maintenance,Supervisor,20.6,Day Shift,2025-06-12,Slip,Moderate,14,Yes,Yes,4.0,Human Error,Cali,6.1
1030,36,F,Warehouse,Technician,19.7,night shift,2024-06-02,Struck By Object,Severe,12,Yes,Yes,3.0,Unsafe Condition,Bogotá,7.2
1273,30,F,Quality,Coordinator,21.8,Day Shift,2024-07-07,Ergonomic,Moderate,10,Yes,No,9.0,Fatigue,Cartagena,10.1
1174,41,Female,Production,Supervisor,5.8,Night,2024-03-14,Slip,Minor,5,Yes,Yes,3.0,PPE Non-Compliance,Cali,10.6
1176,38,male,Operations,Supervisor,17.1,Night Shift ,2024-08-24,Struck By Object,Minor,13,No,No,8.0,Fatigue,Bogotá,6.4
1196,52,F,Warehouse,Coordinator,21.8,Day Shift,2023-11-08,Struck By Object,Minor,8,Yes,No,7.0,Unsafe Condition,Cali,10.8
1123,28,F,Quality,Analyst,16.9,NIGHT,2024-07-06,Slip,Moderate,16,Yes,Yes,5.0,Lack of Training,Cartagena,0.0
1224,20,Male,Maintenance,Supervisor,17.7,Day,2024-07-13,Cut,Minor,10,Yes,Yes,1.0,Fatigue,Cartagena,19.5
1024,40,M,Maintenance,Analyst,15.3,night shift,2025-06-10,Ergonomic,Minor,4,Yes,No,7.0,Unsafe Condition,Cartagena,10.3
1079,20,male,Operations,Coordinator,15.7,Day,2025-02-14,Cut,Severe,7,Yes,Yes,9.0,Human Error,Medellín,
1098,35,male,Operations,Analyst,11.0,night shift,2023-12-15,Slip,Severe,27,Yes,No,6.0,Unsafe Condition,Barranquilla,30.5
1209,54,female,Quality,Technician,16.6,day,2024-01-21,Fall,Moderate,0,No,Yes,2.0,Unsafe Condition,Medellín,
1128,60,M,Operations,Analyst,11.5,Day,2024-09-25,Slip,Minor,8,Yes,Yes,7.0,Fatigue,Cartagena,25.2
1069,37,female,Logistics,Coordinator,0.0,Day Shift,2023-11-21,Struck By Object,Minor,3,No,Yes,4.0,Fatigue,Cartagena,33.2
1214,39,Female,Maintenance,Technician,20.6,Day,2023-12-08,Chemical Exposure,Moderate,11,Yes,Yes,1.0,PPE Non-Compliance,Cartagena,14.9
1132,21,M,Warehouse,Coordinator,6.1,Night,2023-08-04,Cut,Minor,13,Yes,,6.0,PPE Non-Compliance,Medellín,20.0
1290,40,male,Logistics,Coordinator,18.8,Day Shift,2023-11-14,Fall,Minor,3,Yes,Yes,7.0,Fatigue,Cali,13.7
1079,35,Male,Logistics,Technician,21.7,Day Shift,2023-07-08,Slip,Minor,6,No,Yes,10.0,Fatigue,Bogotá,24.0
1296,23,MALE,Logistics,Technician,6.2,Day Shift,2025-02-13,Struck By Object,Minor,9,Yes,Yes,10.0,Unsafe Condition,Bogotá,7.5
1184,23,male,Quality,Supervisor,8.4,Day Shift,2024-03-10,Struck By Object,Moderate,3,Yes,Yes,9.0,Unsafe Condition,Cali,5.9
1099,47,Male,Quality,Operator,11.0,NIGHT,2025-04-07,Chemical Exposure,Severe,11,Yes,No,2.0,PPE Non-Compliance,Medellín,18.4
1122,34,F,Production,Supervisor,7.9,night shift,2025-01-28,Fall,Moderate,2,Yes,Yes,,Lack of Training,Cali,19.9
1198,54,female,Quality,Supervisor,4.3,Day,2025-06-11,Chemical Exposure,Minor,4,Yes,Yes,10.0,Unsafe Condition,Bogotá,15.4
1065,53,F,Maintenance,Analyst,23.4,day,2025-04-27,Cut,Severe,4,Yes,Yes,4.0,PPE Non-Compliance,Medellín,4.9
1078,33,male,Warehouse,Technician,4.0,night shift,2023-07-25,Struck By Object,Moderate,4,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,4.8
1129,23,Male,Operations,Analyst,19.8,Day,2023-12-06,Fall,Minor,3,No,Yes,4.0,Fatigue,Cali,5.4
1055,44,F,Operations,Analyst,23.7,Night,2024-09-12,Ergonomic,Minor,5,No,,10.0,Fatigue,Medellín,14.2
1079,20,Female,Logistics,Operator,4.8,Day Shift,2024-06-30,Cut,Minor,9,No,Yes,1.0,PPE Non-Compliance,Barranquilla,18.9
1270,49,M,Quality,Technician,23.2,Day,2024-07-26,Struck By Object,Moderate,11,Yes,Yes,1.0,PPE Non-Compliance,Bogotá,19.4
1115,59,F,Quality,Operator,14.1,Day Shift,2023-03-15,Fall,Severe,12,No,Yes,2.0,Lack of Training,Bogotá,32.0
1130,53,F,Operations,Technician,12.9,night shift,2024-03-17,Slip,Minor,5,Yes,Yes,10.0,Human Error,Cali,1.5
1101,60,Male,Operations,Supervisor,2.2,Day,2024-06-20,Struck By Object,Minor,0,Yes,Yes,9.0,Fatigue,Cali,13.8
1137,21,Male,Maintenance,Analyst,23.2,Day,2023-05-10,Ergonomic,Minor,9,No,Yes,1.0,Lack of Training,Barranquilla,25.2
1042,37,M,Logistics,Supervisor,22.9,Night,2023-10-01,Struck By Object,Minor,15,Yes,No,4.0,Fatigue,Bogotá,6.8
1047,60,Male,Warehouse,Coordinator,1.4,Day,2024-01-11,Chemical Exposure,Minor,0,No,Yes,10.0,Fatigue,Cali,12.0
1154,43,M,Quality,Technician,6.5,Day Shift,2024-12-29,Ergonomic,Moderate,5,No,Yes,1.0,Fatigue,Cali,15.7
1177,20,male,Quality,Analyst,10.8,Night,2024-08-10,Fall,Moderate,15,No,Yes,4.0,Lack of Training,Bogotá,7.6
1189,18,Male,Warehouse,Analyst,1.3,day,2024-02-12,Struck By Object,Minor,4,Yes,Yes,4.0,PPE Non-Compliance,Bogotá,27.5
1071,58,MALE,Logistics,Operator,5.5,Night,2023-12-02,Chemical Exposure,Minor,5,Yes,Yes,3.0,Human Error,Cartagena,32.2
1068,43,female,Warehouse,Supervisor,23.9,Day Shift,2032-01-06,Fall,Minor,13,Yes,Yes,8.0,PPE Non-Compliance,Bogotá,11.5
1098,43,male,Warehouse,Coordinator,12.8,Night,2025-06-12,Ergonomic,Minor,0,Yes,Yes,2.0,Unsafe Condition,Medellín,2.6
1276,20,female,Operations,Technician,12.3,NIGHT,2024-08-18,Struck By Object,Moderate,6,Yes,No,6.0,Lack of Training,Bogotá,20.8
1278,35,F,Quality,Coordinator,8.2,Day,2023-07-11,Chemical Exposure,Moderate,0,Yes,No,6.0,Lack of Training,Medellín,24.0
1155,60,M,Maintenance,Analyst,2.1,night shift,2023-03-25,Struck By Object,Minor,1,No,Yes,5.0,PPE Non-Compliance,Cartagena,19.4
1009,32,female,Maintenance,Analyst,3.5,Day,2023-10-20,Fall,Minor,18,No,Yes,10.0,Human Error,Barranquilla,13.0
1035,31,Male,Logistics,Technician,6.6,Day,2024-04-16,Fall,Moderate,15,Yes,Yes,3.0,Unsafe Condition,Cartagena,13.1
1268,56,M,Quality,Coordinator,15.0,NIGHT,2025-02-07,Struck By Object,Minor,16,No,,2.0,Unsafe Condition,Barranquilla,0.0
1081,27,female,Warehouse,Coordinator,14.8,night shift,2023-01-12,Slip,Minor,14,Yes,Yes,8.0,PPE Non-Compliance,Barranquilla,24.1
1139,53,M,Operations,Coordinator,4.9,Night,2025-01-31,Slip,Moderate,19,Yes,Yes,5.0,Human Error,Medellín,
1167,37,F,Warehouse,Operator,23.1,day,2023-08-24,Ergonomic,Minor,15,Yes,Yes,10.0,Unsafe Condition,Bogotá,5.1
1145,55,Male,Maintenance,Operator,12.1,NIGHT,2024-01-10,Fall,Minor,8,Yes,Yes,8.0,Unsafe Condition,Cartagena,15.8
1018,45,male,Operations,Supervisor,2.7,Day Shift,2025-03-11,Ergonomic,Moderate,3,Yes,Yes,10.0,Fatigue,Barranquilla,7.1
1025,28,Male,Quality,Technician,19.8,Day Shift,2025-03-04,Fall,Minor,0,Yes,Yes,1.0,Fatigue,Cali,2.2
1258,35,M,Warehouse,Coordinator,2.5,Day Shift,2023-08-01,Cut,Minor,14,Yes,Yes,8.0,Fatigue,Medellín,14.6
1030,27,Female,Quality,Supervisor,10.1,Day Shift,2032-01-04,Fall,Severe,9,Yes,Yes,9.0,Lack of Training,Medellín,20.5
1042,36,F,Logistics,Coordinator,17.1,Day,2025-04-15,Cut,Minor,4,Yes,Yes,2.0,Human Error,Barranquilla,5.4
1018,22,F,Production,Coordinator,4.1,day,2025-03-31,Fall,Minor,1,Yes,Yes,2.0,Unsafe Condition,Cartagena,6.4
1156,35,Female,Logistics,Technician,9.4,day,2023-04-18,Fall,Moderate,9,No,Yes,7.0,Human Error,Barranquilla,7.7
1188,26,Female,Quality,Coordinator,10.2,Day,2023-09-11,Fall,Severe,12,Yes,Yes,2.0,Lack of Training,Bogotá,14.2
1248,24,Male,Production,Supervisor,19.0,NIGHT,2024-10-16,Slip,Moderate,2,No,Yes,10.0,Fatigue,Barranquilla,7.4
1151,46,male,Quality,Analyst,11.3,Night,2024-02-25,Cut,Minor,15,Yes,No,4.0,Fatigue,Cali,10.5
1159,59,female,Logistics,Supervisor,0.9,Day,2024-09-07,Chemical Exposure,Minor,8,Yes,Yes,6.0,PPE Non-Compliance,Barranquilla,12.5
1182,45,male,Quality,Operator,20.7,Night,2025-01-25,Slip,Minor,9,Yes,No,4.0,Human Error,Barranquilla,15.3
1033,24,F,Operations,Analyst,17.5,day,2023-06-30,Cut,Moderate,11,Yes,Yes,3.0,PPE Non-Compliance,Barranquilla,18.5
1004,48,male,Production,Operator,16.1,day,2024-06-05,Slip,Moderate,7,No,Yes,5.0,PPE Non-Compliance,Cartagena,13.9
1063,51,M,Quality,Coordinator,18.9,Night,2024-10-19,Struck By Object,Minor,1,Yes,Yes,4.0,PPE Non-Compliance,Cartagena,28.9
1234,18,MALE,Maintenance,Coordinator,4.2,Night,2023-03-10,Slip,Minor,4,Yes,,7.0,Lack of Training,Cali,10.9
1049,55,Male,Maintenance,Coordinator,19.9,day,2023-03-31,Ergonomic,Minor,11,Yes,No,8.0,Lack of Training,Medellín,0.0
1239,48,Male,Quality,Analyst,18.8,Day Shift,2023-09-04,Ergonomic,Minor,14,Yes,Yes,9.0,PPE Non-Compliance,Barranquilla,12.4
1027,21,Female,Warehouse,Technician,23.5,NIGHT,2024-01-02,Struck By Object,Minor,17,Yes,No,2.0,Lack of Training,Bogotá,10.8
1124,29,female,Logistics,Operator,13.7,Day,2024-05-17,Slip,Minor,6,No,Yes,7.0,Human Error,Cali,14.6
1016,54,female,Logistics,Analyst,10.0,Day Shift,2024-10-29,Fall,Minor,999,Yes,Yes,4.0,Human Error,Barranquilla,20.0
1019,24,male,Maintenance,Analyst,0.2,Day,2025-05-17,Chemical Exposure,Minor,14,Yes,Yes,9.0,Human Error,Barranquilla,8.5
1010,55,F,Quality,Technician,8.8,Night,2023-08-19,Cut,Moderate,1,No,Yes,5.0,PPE Non-Compliance,Medellín,12.5
1265,34,F,Quality,Supervisor,19.4,day,2023-02-18,Struck By Object,Minor,22,Yes,Yes,,PPE Non-Compliance,Bogotá,6.3
1161,30,Male,Maintenance,Technician,19.0,night shift,2023-11-02,Fall,Severe,15,Yes,Yes,6.0,Fatigue,Barranquilla,0.0
1071,44,Female,Production,Analyst,15.4,day,2025-04-04,Struck By Object,Severe,8,Yes,Yes,5.0,Lack of Training,Cartagena,16.5
1277,35,M,Maintenance,Analyst,8.1,day,2024-09-23,Struck By Object,Severe,11,Yes,No,3.0,PPE Non-Compliance,Barranquilla,18.9
1040,20,Male,Maintenance,Supervisor,18.3,Day Shift,2025-01-14,Ergonomic,Minor,18,Yes,,1.0,Human Error,Barranquilla,10.1
1201,34,Female,Logistics,Technician,15.6,Day,2024-08-21,Ergonomic,Severe,12,Yes,No,9.0,Fatigue,Medellín,26.5
1283,19,F,Warehouse,Operator,11.2,Day Shift,2023-01-17,Cut,Moderate,9,Yes,,4.0,PPE Non-Compliance,Bogotá,0.0
1158,29,Male,Production,Analyst,21.1,night shift,2024-12-09,Ergonomic,Minor,4,Yes,Yes,3.0,Human Error,Bogotá,9.6
1210,34,Male,Production,Operator,21.3,Night,2025-02-18,Fall,Moderate,7,Yes,Yes,4.0,Lack of Training,Barranquilla,10.6
1213,18,Female,Maintenance,Technician,5.9,NIGHT,2023-11-17,Cut,Minor,5,Yes,No,2.0,Lack of Training,Cartagena,8.2
1082,25,male,Logistics,Operator,14.6,Day,2024-11-09,Fall,Moderate,3,Yes,Yes,9.0,Fatigue,Cali,10.1
1200,52,Female,Operations,Supervisor,13.8,Day,2024-05-08,Fall,Minor,13,Yes,No,2.0,Unsafe Condition,Barranquilla,16.0
1206,39,Female,Warehouse,Analyst,6.7,Day Shift,2023-08-23,Struck By Object,Minor,5,No,Yes,7.0,Unsafe Condition,Barranquilla,
1140,59,F,Quality,Analyst,8.0,Night,2024-11-27,Cut,Minor,0,Yes,No,4.0,Fatigue,Bogotá,0.0
1297,48,M,Logistics,Analyst,21.2,Night Shift ,2023-11-23,Fall,Minor,6,Yes,No,3.0,Human Error,Cartagena,12.0
1044,32,male,Maintenance,Supervisor,0.8,NIGHT,2025-06-12,Struck By Object,Moderate,0,Yes,No,3.0,Human Error,Cali,180.0
1093,34,Male,Operations,Supervisor,15.5,NIGHT,2024-05-23,Slip,Minor,5,Yes,,5.0,Unsafe Condition,Bogotá,6.6
1205,36,female,Warehouse,Technician,3.5,Day Shift,2024-12-31,Chemical Exposure,Severe,6,Yes,Yes,6.0,Lack of Training,Cali,20.2
1056,42,female,Logistics,Analyst,19.4,night shift,2025-03-13,Struck By Object,Severe,5,Yes,Yes,3.0,PPE Non-Compliance,Cartagena,20.0
1258,30,male,Logistics,Analyst,10.2,day,2025-04-28,Slip,Minor,14,Yes,No,3.0,Lack of Training,Medellín,18.1
1216,22,male,Maintenance,Operator,17.3,day,2024-03-19,Fall,Severe,12,Yes,No,1.0,Unsafe Condition,Cartagena,2.8
1040,33,M,Warehouse,Technician,14.2,Night,2023-02-26,Fall,Minor,8,Yes,Yes,10.0,Fatigue,Bogotá,0.0
1116,51,M,Warehouse,Operator,11.1,Night,2025-05-23,Chemical Exposure,Minor,0,No,Yes,4.0,Unsafe Condition,Medellín,8.4
1226,33,Female,Maintenance,Technician,11.6,night shift,2024-03-16,Cut,Minor,4,No,No,6.0,PPE Non-Compliance,Cartagena,14.5
